# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260407
# End date: 20260413
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"KayDolly Homecare Services, Pawtucket RI: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,8.333333333333334,1.3333333333333333,13,0,0
"LeanOnWe Home Care, Manhattan NY: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,18.5,2,11,0,0
"Legacy Kettering, Kettering OH: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,18,1,15,0,0
Logan D. — Student Caregiver | Hire Staff,4,1,1,1,0,55,4,5,0,0
Long-Term Care Ombudsman Program | Michigan | Benefits Hub | Olera,4,2,2,1,0,4.5,2,7,0,0
Louisiana Forms & Documents | Benefits Hub | Olera,4,2,3,0.3333333333333333,0.6666666666666666,23,2,13,0,0
Meals on Wheels Texas Eligibility | Texas | Olera,4,1,1,1,0,48,4,5,0,0
Meals on Wheels Texas Resources | Texas | Olera,4,1,1,1,0,54,4,6,0,0
Memory Care Facilities for Alzheimer's & Dementia | Olera,4,3,3,1,0,33.666666666666664,1.3333333333333333,4,0,0
Memory Care Near You | Compare Providers | Olera,4,4,4,0.75,0.25,16.25,1,6,0,0
"Midtown Manor, Wichita Falls TX: Pricing & Availability | Olera.care",4,3,3,1,0,43.666666666666664,1.3333333333333333,12,0,0
"Mill River Senior, Coeur d'Alene ID: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,16.75,1,14,0,0
"Mt Laurel Boarding Home, Mount Laurel NJ: Pricing & Availability | Olera.care",4,1,1,1,0,102,4,12,0,0
"Napa Creek Manor, Napa CA: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,38.666666666666664,1.3333333333333333,15,0,0
"Narrows Place Adult Family Home, Tacoma WA: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,1.5,2,11,0,0
New Jersey Family Caregiver Support Program Forms 2026 — Download Application & Referral Forms | Olera,4,2,3,0.6666666666666666,0.3333333333333333,76,2,15,0,0
"Noble Care Center, Stockton CA: Pricing & Availability | Olera.care",4,1,1,1,0,32,4,6,0,0
Notes from the Field: Issue 1 — Insights from 100 Provider Interviews | Olera Research & Press,4,3,3,0.3333333333333333,0.6666666666666666,3.6666666666666665,1.3333333333333333,11,0,0
Nursing Homes Near You | Compare Providers | Olera,4,4,4,0.75,0.25,48.5,1,6,0,0
"Palm View Retreat, Vallejo CA: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,9,1,16,0,0
"Pathways in Aging, South Riding VA: Pricing & Availability | Olera.care",4,3,4,0,1,1,1.3333333333333333,12,0,0
"Philippian Gardens Senior Citizen Apartments 62+, Philadelphia PA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,23.25,1,15,0,0
"Pine Manor Nursing Home, Columbus GA: Pricing & Availability | Olera.care",4,3,4,0.75,0.25,49,1.3333333333333333,12,0,0
Primary Home Care (Community Care) Resources | Texas | Olera,4,1,1,1,0,134,4,7,0,0
"Ridge Pointe Apartments, Pullman WA: Pricing & Availability | Olera.care",4,4,5,0.4,0.6,13.25,1,18,0,0
"Romeoville Garden Apartments, Romeoville IL: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,22.5,1,17,0,0
"Royal Legacy Home Care, Huber Heights OH: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,4,2,9,0,0
"S&S HELPING HANDS, Newnan GA: Pricing & Availability | Olera.care",4,2,4,0.25,0.75,8.5,2,11,0,0
STAR+PLUS Home and Community-Based Services (HCBS) Eligibility | Texas | Olera,4,1,1,1,0,116,4,4,0,0
"Senior Care of Marlandwood East, Temple TX: Pricing & Availability | Olera.care",4,4,4,1,0,24.25,1,16,0,0
"Seniornest Homecare, Paramus NJ: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,49.666666666666664,1.3333333333333333,15,0,0
"Sentara Home Care Services, Harrisonburg VA: Pricing & Availability | Olera.care",4,1,1,1,0,11,4,7,0,0
"Serenity Congregate Care, Cathedral City CA: Pricing & Availability | Olera.care",4,3,3,1,0,65,1.3333333333333333,16,0,0
Severus Snape — Student Caregiver | Olera MedJobs,4,2,5,0.8,0.2,48,2,8,0,0
"Shifa Home Healthcare, West Falls Church VA: Pricing & Availability | Olera.care",4,2,4,0,1,0,2,10,0,0
"Shore Park Hi Rise, Atlantic City NJ: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,0,1.3333333333333333,10,0,0
"Spring Brook Meadows Senior Villas, High Point NC: Pricing & Availability | Olera.care",4,1,3,0.3333333333333333,0.6666666666666666,20,4,13,0,0
"St Andrews House, Bronx NY: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,4.75,1,15,0,0
"St Denis Senior Apartments, Florissant MO: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,18.75,1,18,0,0
"Tacoma Nursing & Rehabilitation Center, Tacoma WA: Pricing & Availability | Olera.care",4,1,3,0.6666666666666666,0.3333333333333333,172,4,10,0,0
"Tangle Brush Villa Apartments -- Affordable Senior Housing, The Woodlands TX: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,28.5,1,15,0,0
"Temrowski Eldercare, Detroit MI: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,33.5,2,12,0,0
TennCare CHOICES in Long-Term Services and Supports Document Checklist 2026 — 16 Documents to Apply | Olera,4,1,4,0,1,0,4,9,0,0
Texas Medicaid for the Elderly and People with Disabilities Resources | Texas | Olera,4,1,1,1,0,36,4,5,0,0
Texas Medicare Savings Programs Resources | Texas | Olera,4,1,1,1,0,33,4,5,0,0
Texas PACE: Program of All-Inclusive Care for the Elderly Eligibility | Texas | Olera,4,1,1,1,0,82,4,4,0,0
Texas PACE: Program of All-Inclusive Care for the Elderly Resources | Texas | Olera,4,1,1,1,0,90,4,9,0,0
"The Blake at Tyler, Tyler TX: Pricing & Availability | Olera.care",4,3,3,1,0,181,1.3333333333333333,14,0,0
"The Grove, Moore OK: Pricing & Availability | Olera.care",4,3,3,1,0,63,1.3333333333333333,16,0,0
"The Peak Center, Cabot AR: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,12.666666666666666,1.3333333333333333,13,0,0
"The Village Of Oakland Woods, Pontiac MI: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,7.5,2,9,0,0
"The Viridian, New Bern NC: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,31.333333333333332,1.3333333333333333,10,0,0
"Three Sisters' Care Home, Denton TX: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,15.5,2,13,0,0
"Trinity Health - Mary's Meadow At Providence, Holyoke MA: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,0,2,8,0,0
"Triple O Health Services, Stafford TX: Pricing & Availability | Olera.care",4,3,4,0.25,0.75,40,1.3333333333333333,13,0,0
"Villas at Peruque, Wentzville MO: Pricing & Availability | Olera.care",4,1,1,1,0,19,4,7,0,0
"Visiting Nurse Services in Westchester, Ramapo NY: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,24.5,2,12,0,0
"Vista Village, East Orange NJ: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,21.75,1,16,0,0
"Windsor Manor, New Smyrna Beach FL: Pricing & Availability | Olera.care",4,1,2,0.5,0.5,0,4,7,0,0
,3,2,2,1,0,0,1.5,5,0,0
"55+ Oxford Park Apartments, East Los Angeles CA: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,18.333333333333332,1,11,0,0
"A New Hope Home Health Care, Dayton OH: Pricing & Availability | Olera.care",3,2,3,0.3333333333333333,0.6666666666666666,6,1.5,9,0,0
"A Rainbow of Care, Home Care, Ontario CA: Pricing & Availability | Olera.care",3,1,3,0,1,0,3,7,0,0
"A.N.D Home Healthcare,, Corpus Christi TX: Pricing & Availability | Olera.care",3,1,3,0.3333333333333333,0.6666666666666666,0,3,7,0,0
"ARP Manor Apartments, Gastonia NC: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,22,1,12,0,0
"Aafiya Home Care, Rochester MN: Pricing & Availability | Olera.care",3,2,2,1,0,19,1.5,11,0,0
"AccentCare Inpatient Hospice Center Miami-Kendall, The Crossings FL: Pricing & Availability | Olera.care",3,3,4,0.75,0.25,20.666666666666668,1,13,0,0
"Aklad Healthcare, Pecan Grove TX: Pricing & Availability | Olera.care",3,3,3,1,0,32.333333333333336,1,6,0,0
"Alaska Olive Care, Anchorage AK: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,11.333333333333334,1,12,0,0
"Altrus, Savannah GA: Pricing & Availability | Olera.care",3,2,2,1,0,36,1.5,9,0,0
"Ambrose Ridge, Grand Rapids MI: Pricing & Availability | Olera.care",3,3,3,1,0,41.333333333333336,1,13,0,0
"Americare - Wartburg, Mount Vernon NY: Pricing & Availability | Olera.care",3,3,3,1,0,15,1,11,0,0
"Amor Health Services, Brownsville TX: Pricing & Availability | Olera.care",3,1,2,0.5,0.5,48,3,9,0,0
"Angel Care Companion Services, Middle River MD: Pricing & Availability | Olera.care",3,2,3,0.6666666666666666,0.3333333333333333,12.5,1.5,8,0,0
"Angel Home Care Services, Dearborn MI: Pricing & Availability | Olera.care",3,2,2,1,0,68.5,1.5,10,0,0
"Angels of Mercy Healthcare Service Firm, Sicklerville NJ: Pricing & Availability | Olera.care",3,2,3,0,1,0,1.5,8,0,0
"Apollo Advanced Home Health Corporation, Tampa FL: Pricing & Availability | Olera.care",3,2,2,1,0,29.5,1.5,10,0,0
"Apple Creek, Yakima WA: Pricing & Availability | Olera.care",3,3,3,1,0,28.666666666666668,1,13,0,0
"Argonne adult family home, Wenatchee WA: Pricing & Availability | Olera.care",3,1,2,0.5,0.5,19,3,8,0,0
Arizona Long Term Care System (ALTCS) Forms 2026 — Download Application & Referral Forms | Olera,3,2,2,1,0,76.5,1.5,11,0,0
"Armed Forces Retirement Home - Washington DC, Washington DC: Pricing & Availability | Olera.care",3,2,2,1,0,13.5,1.5,4,0,0
Assisted Living in North Carolina | Compare Providers | Olera,3,1,1,1,0,23,3,3,0,0
"Assured Home Health Care, Lebanon OH: Pricing & Availability | Olera.care",3,2,2,1,0,5,1.5,4,0,0
"Atherton Baptist Homes, Alhambra CA: Pricing & Availability | Olera.care",3,1,2,0.5,0.5,517,3,8,0,0
"Azotea Senior Community, Alamogordo NM: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,7,1.5,9,0,0
"Babcock Place, Lawrence KS: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,10,1.5,10,0,0
"Best Gift Home Health Care LLC, Iselin NJ: Pricing & Availability | Olera.care",3,1,1,1,0,10,3,4,0,0
"Beverly Towers, Montebello CA: Pricing & Availability | Olera.care",3,3,3,0,1,2.6666666666666665,1,10,0,0
"Bobette's Home Care, Fremont NE: Pricing & Availability | Olera.care",3,3,3,0,1,0,1,9,0,0
"Boulder Creek Post Acute, Poway CA: Pricing & Availability | Olera.care",3,1,3,0,1,0,3,7,0,0
"Branchwood Village, Lawrence KS: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,76,1,12,0,0
"Briarwood, Williston ND: Pricing & Availability | Olera.care",3,2,3,0.3333333333333333,0.6666666666666666,57.5,1.5,10,0,0
"Broomfield Silvercrest, Broomfield CO: Pricing & Availability | Olera.care",3,4,4,0.5,0.5,16.5,0.75,12,0,0
"Buckley Landing, Syracuse NY: Pricing & Availability | Olera.care",3,1,1,1,0,33,3,6,0,0
"Cahill Commons, Inver Grove Heights MN: Pricing & Availability | Olera.care",3,3,3,0.3333333333333333,0.6666666666666666,57,1,12,0,0
California Weatherization Assistance Program Forms 2026 — Download Application & Referral Forms | Olera,3,1,1,1,0,72,3,6,0,0
"Canyon Palms Senior Independent Living, Palm Desert CA: Pricing & Availability | Olera.care",3,2,3,1,0,19,1.5,12,0,0
"Caregivers Home Health, Manhattan KS: Pricing & Availability | Olera.care",3,2,3,0.6666666666666666,0.3333333333333333,69.5,1.5,12,0,0
"Carolyn's Cottage, Grove City OH: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,4.5,1.5,8,0,0
"Casper Home Health, Casper WY: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,8.5,1.5,9,0,0
"Catherine Gardens, Plattsburgh NY: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,34.333333333333336,1,12,0,0
"Central Nebraska Veterans' Home, Kearney NE: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,61,1.5,10,0,0
"Chamberlin Healthcare Center, Cincinnati OH: Pricing & Availability | Olera.care",3,2,2,1,0,76,1.5,11,0,0
"Cherry Hill Manor, Battle Creek MI: Pricing & Availability | Olera.care",3,2,3,0.6666666666666666,0.3333333333333333,56.5,1.5,11,0,0
"Cities Home Care (PCA and Homemaker), Maplewood MN: Pricing & Availability | Olera.care",3,1,1,1,0,80,3,6,0,0
"Concierge Home Health Care, O'Fallon MO: Pricing & Availability | Olera.care",3,1,1,1,0,8,3,6,0,0
"Covenant Homes Services Coordinator, Rocky Mount NC: Pricing & Availability | Olera.care",3,3,3,0,1,0,1,9,0,0
"Dan River Home Care Agency, Danville VA: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,6,1,11,0,0
"Dedicated AFH, North Lynnwood WA: Pricing & Availability | Olera.care",3,3,3,1,0,8,1,5,0,0
"Dell Range Senior Apartments, Cheyenne WY: Pricing & Availability | Olera.care",3,3,3,0.3333333333333333,0.6666666666666666,4.666666666666667,1,11,0,0
Does Social Security Pay for a Caregiver? Explore the Options | Olera Caregiver Support,3,3,3,0.6666666666666666,0.3333333333333333,64,1,8,0,0
"EMKA Homecare Services, Edison NJ: Pricing & Availability | Olera.care",3,2,3,0.6666666666666666,0.3333333333333333,38.5,1.5,12,0,0
"Eastbay Senior Living, Westminster CO: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,16.666666666666668,1,11,0,0
"Ellen Rice Rest Home, Springfield MA: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,12.5,1.5,9,0,0
"Elliott Place Senior Living, Raytown MO: Pricing & Availability | Olera.care",3,2,2,1,0,25,1.5,6,0,0
"Emerest Health of New Jersey Home Health Agency, Woodbridge NJ: Pricing & Availability | Olera.care",3,1,1,1,0,100,3,6,0,0
"Enhabit Home Health, Temple TX: Pricing & Availability | Olera.care",3,1,1,1,0,9,3,6,0,0
"Esther Gitlow Towers Senior, Ramapo NY: Pricing & Availability | Olera.care",3,2,3,1,0,51,1.5,12,0,0
"Eva's Home Care Services, Oak Lawn IL: Pricing & Availability | Olera.care",3,2,2,1,0,188,1.5,11,0,0
"Evergreen Senior Living: Corporate Office, Normal IL: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,26.333333333333332,1,12,0,0
"Fair Plaza Senior Apartments | Affordable Apartments 55+, Woodland CA: Pricing & Availability | Olera.care",3,2,3,0.6666666666666666,0.3333333333333333,162.5,1.5,10,0,0
Family Caregiver Support Program Forms 2026 — Download Application & Referral Forms | Olera,3,3,3,0.6666666666666666,0.3333333333333333,15.666666666666666,1,15,0,0
"Fernwood Senior Apartments, Fernley NV: Pricing & Availability | Olera.care",3,1,3,0,1,0,3,7,0,0
"FirstLight Home Care of Central North Dakota, Minot ND: Pricing & Availability | Olera.care",3,1,2,1,0,52,3,8,0,0
"Forecastle Home and Healthcare Services, Winchester VA: Pricing & Availability | Olera.care",3,1,3,0,1,0,3,7,0,0
"Frankfort Habilitation, Frankfort KY: Pricing & Availability | Olera.care",3,1,1,1,0,61,3,9,0,0
"Friendly Care, Boston MA: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,32.333333333333336,1,12,0,0
"Gateway Terrace Senior Apartments, Fort Lauderdale FL: Pricing & Availability | Olera.care",3,1,1,1,0,106,3,8,0,0
"Golden Age Home Care, Deltona FL: Pricing & Availability | Olera.care",3,2,3,0.3333333333333333,0.6666666666666666,20.5,1.5,11,0,0
"Graceful Serenity Adult Family Home, Pasco WA: Pricing & Availability | Olera.care",3,2,2,1,0,27.5,1.5,8,0,0
"Grady's Walk, Dothan AL: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,22,1.5,8,0,0
"Granny Nannies | Senior Care Saint Lucie, Port St. Lucie FL: Pricing & Availability | Olera.care",3,1,1,1,0,39,3,6,0,0
"Group Home by the dome, South Bend IN: Pricing & Availability | Olera.care",3,3,3,1,0,69.33333333333333,1,15,0,0
"Guardian Home Health Care, an Amedisys Company, Waxahachie TX: Pricing & Availability | Olera.care",3,2,2,1,0,8.5,1.5,8,0,0
"Harborbrook Apartments, Syracuse NY: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,0,1.5,7,0,0
"Healthy Hands Home Care Agency LLC, Fayetteville NC: Pricing & Availability | Olera.care",3,2,3,0.3333333333333333,0.6666666666666666,12,1.5,10,0,0
"Hearts Matters Home Healthcare Agency, Green OH: Pricing & Availability | Olera.care",3,1,1,1,0,150,3,7,0,0
"Heritage Heights Senior Living, Oregon City OR: Pricing & Availability | Olera.care",3,3,3,1,0,258.3333333333333,1,14,0,0
"Hillcrest Manor, Midland TX: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,98.33333333333333,1,11,0,0
"Hinds County Nursing & Rehab, Jackson MS: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,61.666666666666664,1,11,0,0
Home Care in Florida | Compare Providers | Olera,3,3,3,1,0,8.333333333333334,1,3,0,0
"Home Care in Tampa, FL | Compare Providers | Olera",3,2,2,1,0,16,1.5,3,0,0
"HomeSpark, College Station TX: Pricing & Availability | Olera.care",3,1,1,1,0,47,3,4,0,0
"Homestead Estates Senior Living, Fair Oaks VA: Pricing & Availability | Olera.care",3,1,2,1,0,24,3,7,0,0
"Honest Hands Home Care, Drexel Hill PA: Pricing & Availability | Olera.care",3,2,2,1,0,12,1.5,9,0,0
How to Apply for Texas Medicare Savings Programs | Texas | Olera,3,1,1,1,0,7,3,3,0,0
How to Apply for Texas Respite Care Services | Texas | Olera,3,1,2,1,0,309,3,4,0,0
How to Apply for Texas SNAP Food Benefits | Texas | Olera,3,1,1,1,0,225,3,3,0,0
How to Prove Primary Caregiver Custody for an Elderly Parent | Olera Caregiver Support,3,3,4,0,1,0,1,11,0,0
"Hudson Family Care, Asheboro NC: Pricing & Availability | Olera.care",3,1,1,1,0,0,3,3,0,0
"Immanuel: Copper Shores Village, Altoona IA: Pricing & Availability | Olera.care",3,1,1,1,0,36,3,7,0,0
"Junsay Oaks Senior Apartments, Marina CA: Pricing & Availability | Olera.care",3,2,2,1,0,91.5,1.5,10,0,0
"Just Like Family Home Care, North Fort Myers FL: Pricing & Availability | Olera.care",3,1,1,1,0,51,3,6,0,0
"Kailua Ohana 24/7 Senior Care, Kailua HI: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,20.333333333333332,1,11,0,0
"Kennedy Plaza, Dearborn MI: Pricing & Availability | Olera.care",3,2,2,1,0,62,1.5,10,0,0
"Kingswood Reserve Luxury Senior Living, Clayton NC: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,29.5,1.5,11,0,0
"L.C. Hotchkiss Terrace, Clovis CA: Pricing & Availability | Olera.care",3,1,1,1,0,96,3,7,0,0
"Legends Residential Care, Westbrook ME: Pricing & Availability | Olera.care",3,2,3,1,0,39.5,1.5,13,0,0
"Liberty at Aliso, Aliso Viejo CA: Pricing & Availability | Olera.care",3,3,3,0.3333333333333333,0.6666666666666666,8.666666666666666,1,11,0,0
"Life of Leisure Home Care, Missoula MT: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,13,1,13,0,0
"Lighthouse Senior Living at Hopkins Creek, Essex MD: Pricing & Availability | Olera.care",3,2,2,1,0,20.5,1.5,8,0,0
"Love You Dad, Granite Bay CA: Pricing & Availability | Olera.care",3,1,2,1,0,16,3,8,0,0
"MIDDLEWOOD SR CITIZEN HOUSING, Monsey NY: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,3.5,1.5,9,0,0
"Madison Grove, St. Cloud FL: Pricing & Availability | Olera.care",3,3,3,1,0,61.333333333333336,1,14,0,0
"Maison Home Care, Cuyahoga Falls OH: Pricing & Availability | Olera.care",3,2,2,1,0,38,1.5,13,0,0
Medicaid for Aged and Disabled | Michigan | Benefits Hub | Olera,3,3,3,1,0,6.333333333333333,1,4,0,0
Medicare Savings Program (QMB/SLMB/QI) Forms 2026 — Download Application & Referral Forms | Olera,3,3,3,0.6666666666666666,0.3333333333333333,10.666666666666666,1,13,0,0
Medicare Savings Programs (QMB/SLMB/QI) Forms 2026 — Download Application & Referral Forms | Olera,3,3,4,0.5,0.5,11.333333333333334,1,16,0,0
