# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20251014
# End date: 20251020
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"Abernathy Towers, Atlanta GA: Pricing & Availability | Olera.care",5,4,4,1,0,25.5,1.25,15,0,0
Account,5,3,4,1,0,18.333333333333332,1.6666666666666667,10,0,0
"Affinity Home Health Care & Hospice, League City TX: Pricing & Availability | Olera.care",5,1,5,0.8,0.2,110,5,11,0,0
"Affordable At Home Care Kennewick, Kennewick WA: Pricing & Availability | Olera.care",5,2,2,1,0,9,2.5,12,0,0
"Best Home Care in Houston, TX: Price Comparison",5,2,2,1,0,122.5,2.5,8,0,0
"Best Memory Care in Fredericksburg, VA: Price Comparison",5,1,3,0.6666666666666666,0.3333333333333333,545,5,8,0,0
"Best Nursing Home in New Orleans, LA: Price Comparison",5,1,1,1,0,105,5,8,0,0
"Best Senior Communities in Blue Springs, MO: Price Comparison",5,5,5,0.8,0.2,12.2,1,23,0,0
"Best Senior Communities in Columbia, SC: Price Comparison",5,1,1,1,0,175,5,6,0,0
"Biscochito Homecare, Santa Fe NM: Pricing & Availability | Olera.care",5,3,4,0.75,0.25,39.666666666666664,1.6666666666666667,12,0,0
Caregiver for the Elderly Daily Log App: Simplifying Your Care Tasks,5,4,4,0.75,0.25,19.5,1.25,12,0,0
"Caroldale Home, Board and Care, Carson CA: Pricing & Availability | Olera.care",5,3,3,1,0,34,1.6666666666666667,16,0,0
"Cedar Trace Senior Apartments, Evansville IN: Pricing & Availability | Olera.care",5,2,4,0.5,0.5,125.5,2.5,14,0,0
"Cherry Hill Manor, Battle Creek MI: Pricing & Availability | Olera.care",5,4,4,0.5,0.5,18.5,1.25,14,0,0
Compensating Family Caregivers: Guide to Medicaid-Friendly Personal Care Agreements - Olera,5,2,4,0.25,0.75,252,2.5,18,0,0
"Crestview Senior Cottages, Prattville AL: Pricing & Availability | Olera.care",5,2,3,0.6666666666666666,0.3333333333333333,65.5,2.5,13,0,0
"Daughters of Divine Charity, Akron OH: Pricing & Availability | Olera.care",5,3,3,0.6666666666666666,0.3333333333333333,61.333333333333336,1.6666666666666667,15,0,0
"Dee & G Enrichment Center, Burlington NC: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,6.75,1.25,16,0,0
"Detroit Care Room & Board, Detroit MI: Pricing & Availability | Olera.care",5,3,5,0.4,0.6,24,1.6666666666666667,15,0,0
"Essential Home Health Care, Faribault MN: Pricing & Availability | Olera.care",5,3,4,0.75,0.25,42.666666666666664,1.6666666666666667,16,0,0
"Evanston Senior Redevelopment – Jane R. Perlman Apartments, Evanston IL: Pricing & Availability | Olera.care",5,2,3,0.6666666666666666,0.3333333333333333,116,2.5,16,0,0
"Florida Institute For Longterm Care, Titusville FL: Pricing & Availability | Olera.care",5,3,3,0.6666666666666666,0.3333333333333333,33,1.6666666666666667,14,0,0
"Global Home Care and Staffing, Pawtucket RI: Pricing & Availability | Olera.care",5,4,5,0.2,0.8,36.25,1.25,17,0,0
"Hale O Meleana, Honolulu HI: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,24.25,1.25,18,0,0
"Harmony Gardens Senior Living, St. Paul MN: Pricing & Availability | Olera.care",5,3,3,1,0,40.333333333333336,1.6666666666666667,16,0,0
"Heavenly Senior Living, Springfield OR: Pricing & Availability | Olera.care",5,4,4,1,0,16.75,1.25,18,0,0
"Horizon Home Care Services, Troy NY: Pricing & Availability | Olera.care",5,2,3,0.6666666666666666,0.3333333333333333,12,2.5,12,0,0
"Independent Living in Lexington, South Carolina",5,1,1,1,0,189,5,6,0,0
"Jasmine Pointe Assisted Living at The Village, Gainesville FL: Pricing & Availability | Olera.care",5,5,5,0.8,0.2,24.4,1,20,0,0
"Laylor Elder Care, Antioch CA: Pricing & Availability | Olera.care",5,4,4,1,0,34.25,1.25,5,0,0
"Legacy Manor of Waterloo, Waterloo IA: Pricing & Availability | Olera.care",5,4,6,0.16666666666666666,0.8333333333333334,17,1.25,18,0,0
"Leisure Manor I, St. Clair Shores MI: Pricing & Availability | Olera.care",5,3,3,0.3333333333333333,0.6666666666666666,31.666666666666668,1.6666666666666667,13,0,0
"Martin Creek Place, Topeka KS: Pricing & Availability | Olera.care",5,5,5,0.8,0.2,30,1,19,0,0
"Moody House Retirement Home, Galveston TX: Pricing & Availability | Olera.care",5,4,4,0.75,0.25,107.25,1.25,18,0,0
Moravia Health Erie - Inbox - Olera,5,2,2,1,0,105,2.5,5,0,0
Olera - Dashboard,5,2,3,1,0,70,2.5,6,0,0
Paradise home health care - Inbox - Olera,5,1,1,1,0,113,5,6,0,0
"Priority Love Group Homes, Hopewell VA: Pricing & Availability | Olera.care",5,5,5,0.6,0.4,11.6,1,22,0,0
Pristine Home Care - Inbox - Olera,5,1,1,1,0,234,5,6,0,0
"Silverline Staff Home Health, Fremont CA: Pricing & Availability | Olera.care",5,2,4,0.25,0.75,5,2.5,13,0,0
"Snake River Community Supported Living, Idaho Falls ID: Pricing & Availability | Olera.care",5,5,5,0,1,4.2,1,18,0,0
"The Bluefields Memory Care, Leland NC: Pricing & Availability | Olera.care",5,3,4,0.75,0.25,57.666666666666664,1.6666666666666667,15,0,0
The Forest at Duke - Inbox - Olera,5,1,1,1,0,212,5,6,0,0
"The Grove, Moore OK: Pricing & Availability | Olera.care",5,5,5,0.8,0.2,39.2,1,18,0,0
"The Peak Center, Cabot AR: Pricing & Availability | Olera.care",5,5,5,0.8,0.2,46,1,22,0,0
"The Waters of Memphis, Memphis TN: Pricing & Availability | Olera.care",5,4,5,0.2,0.8,53.75,1.25,18,0,0
"Umenoki Gardens Senior Home, Union City CA: Pricing & Availability | Olera.care",5,3,3,0.6666666666666666,0.3333333333333333,25.333333333333332,1.6666666666666667,16,0,0
"Valued Care, Elizabeth NJ: Pricing & Availability | Olera.care",5,4,4,0.5,0.5,11,1.25,17,0,0
"Via Linda Assisted Living, Scottsdale AZ: Pricing & Availability | Olera.care",5,2,2,1,0,58,2.5,14,0,0
"Visiting Angels, Melbourne FL: Pricing & Availability | Olera.care",5,3,3,1,0,45.333333333333336,1.6666666666666667,5,0,0
"Woodland Senior Apartments, Santa Cruz CA: Pricing & Availability | Olera.care",5,4,5,0.4,0.6,51,1.25,20,0,0
"A Homely Care, Cranston RI: Pricing & Availability | Olera.care",4,3,3,1,0,13.666666666666666,1.3333333333333333,13,0,0
"AVIVA Woodlands, Lincoln NE: Pricing & Availability | Olera.care",4,1,1,1,0,279,4,4,0,0
"AccentCare Inpatient Hospice Center, Milton MA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,11.75,1,14,0,0
"Acme Care CLHF, Fresno CA: Pricing & Availability | Olera.care",4,3,3,1,0,56.666666666666664,1.3333333333333333,14,0,0
"Americare - Wartburg, Mount Vernon NY: Pricing & Availability | Olera.care",4,3,3,1,0,28,1.3333333333333333,12,0,0
"Ankar Retirement Park, Bellingham WA: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,14.5,1,16,0,0
"Applause Home Care, Fair Lawn NJ: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,299.5,2,9,0,0
"Atlas at Wayne, Wayne NJ: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,10.333333333333334,1.3333333333333333,12,0,0
"Benedictine Marywood, Duluth MN: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,7.333333333333333,1.3333333333333333,12,0,0
"Best Home Care (Non-medical) in Gallatin, TN: Price Comparison",4,1,4,0.5,0.5,1,4,11,0,0
"Best Home Care (Non-medical) in Los Angeles, CA - Olera",4,3,3,1,0,11.666666666666666,1.3333333333333333,5,0,0
"Best Home Care (Non-medical) in Palm Bay, FL: Price Comparison",4,1,1,1,0,137,4,5,0,0
"Best Home Care in Philadelphia, PA - Olera",4,3,3,1,0,62.666666666666664,1.3333333333333333,4,0,0
"Best Home Health Care in Estero, FL: Price Comparison",4,1,1,1,0,242,4,6,0,0
"Best Nursing Home in Kennesaw, GA: Price Comparison",4,1,1,1,0,146,4,6,0,0
"Best Senior Communities in Lynchburg, VA: Price Comparison",4,1,2,0.5,0.5,146,4,8,0,0
"Best Senior Communities in Turlock, CA: Price Comparison",4,2,2,0.5,0.5,8,2,8,0,0
"Butterfield Trail Village, Fayetteville AR: Pricing & Availability | Olera.care",4,2,2,1,0,78.5,2,12,0,0
"Caring Hands Healthcare Solutions, Fredericksburg VA: Pricing & Availability | Olera.care",4,1,2,1,0,72,4,8,0,0
"Cottage Village Senior Apartments, Manteca CA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,45.5,1,17,0,0
"Covenant Homes Services Coordinator, Rocky Mount NC: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,22,1,16,0,0
Dealing with guilt increased by family members?,4,4,4,1,0,11.25,1,4,0,0
"Deep Creek Rehab & Nursing Center, Port Charlotte FL: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,47.75,1,14,0,0
"Delaware Caregivers, Newark DE: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,24,2,11,0,0
"Diamond Senior Apartments, Dubuque IA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,32.75,1,12,0,0
"Eastbay Senior Living, Westminster CO: Pricing & Availability | Olera.care",4,3,3,1,0,68.33333333333333,1.3333333333333333,13,0,0
"EasyLiving Home Care, Covington KY: Pricing & Availability | Olera.care",4,1,1,1,0,66,4,4,0,0
"Eprine Home Care, Hempstead NY: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,37.333333333333336,1.3333333333333333,12,0,0
"Everlan of Louisville, Louisville KY: Pricing & Availability | Olera.care",4,1,1,1,0,294,4,5,0,0
Financial Assistance for Caregivers | Olera Caregiver Forum: Supportive Member Community,4,2,2,0.5,0.5,69.5,2,8,0,0
"Fritz Reuter Altenheim, North Bergen NJ: Pricing & Availability | Olera.care",4,3,3,1,0,12.333333333333334,1.3333333333333333,13,0,0
"Gallaghers Assisted Living, Billings MT: Pricing & Availability | Olera.care",4,2,3,0.3333333333333333,0.6666666666666666,55,2,11,0,0
"Genesis Village, Toledo OH: Pricing & Availability | Olera.care",4,4,4,1,0,49,1,7,0,0
"Givens Estates, Asheville NC: Pricing & Availability | Olera.care",4,3,4,0,1,0,1.3333333333333333,11,0,0
"Grandpa & Grandma Primary Home Care, Brownsville TX: Pricing & Availability | Olera.care",4,4,5,0.4,0.6,6.25,1,16,0,0
"Hand 'n Heart Home Care, Chesapeake VA: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,56.75,1,17,0,0
"Harmony at Greenwood, Greenwood IN: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,10,1,13,0,0
"Heaven On Earth Network, Lake Charles LA: Pricing & Availability | Olera.care",4,4,4,1,0,8.75,1,12,0,0
"Heirloom House Assisted Living and Memory Care, Boise ID: Pricing & Availability | Olera.care",4,3,4,0.25,0.75,14.666666666666666,1.3333333333333333,13,0,0
"Historic Jeff Center Senior Apartments, Lafayette IN: Pricing & Availability | Olera.care",4,4,5,0,1,0,1,14,0,0
"Home Care Assistance, Redondo Beach CA: Pricing & Availability | Olera.care",4,1,3,0.6666666666666666,0.3333333333333333,51,4,10,0,0
"Home Health Professionals, Houston TX: Pricing & Availability | Olera.care",4,4,4,1,0,22.75,1,6,0,0
"Home Instead, Palm Desert CA: Pricing & Availability | Olera.care",4,3,3,1,0,52.333333333333336,1.3333333333333333,13,0,0
"House of Hope, Wichita Falls TX: Pricing & Availability | Olera.care",4,4,5,0.6,0.4,36.75,1,19,0,0
"Illinois Presbyterian Home, Springfield IL: Pricing & Availability | Olera.care",4,3,3,1,0,12.333333333333334,1.3333333333333333,11,0,0
"Jessica Estates, Raytown MO: Pricing & Availability | Olera.care",4,4,4,1,0,55.75,1,18,0,0
"Jonesboro Ecumencial Center, Jonesboro AR: Pricing & Availability | Olera.care",4,4,4,1,0,6,1,13,0,0
"Kendra's Place, Canton MI: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,6,1,15,0,0
"Laverna Village of Saint Joseph, St. Joseph MO: Pricing & Availability | Olera.care",4,4,4,0,1,0.25,1,13,0,0
"Madison Glen Apartments, Ormond Beach FL: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,20.333333333333332,1.3333333333333333,12,0,0
"Magnolia Springs Louisville, Louisville KY: Pricing & Availability | Olera.care",4,1,1,1,0,21,4,6,0,0
"Marks Home Care Agency, Buffalo NY: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,19.5,1,17,0,0
"Martin Suites - Western Home Communities, Cedar Falls IA: Pricing & Availability | Olera.care",4,3,4,0.25,0.75,13.333333333333334,1.3333333333333333,12,0,0
Mayfair Manor - Inbox - Olera,4,1,4,0.25,0.75,20,4,11,0,0
"Midland Park Residential Home, North Charleston SC: Pricing & Availability | Olera.care",4,3,3,1,0,85,1.3333333333333333,17,0,0
"Mill River Senior, Coeur d'Alene ID: Pricing & Availability | Olera.care",4,3,4,0.25,0.75,16.666666666666668,1.3333333333333333,13,0,0
"Moravia Health Allentown, Allentown PA: Pricing & Availability | Olera.care",4,1,3,0.3333333333333333,0.6666666666666666,0,4,8,0,0
"Moravia Health Erie, Erie PA: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,70.25,1,17,0,0
"NHC HealthCare, Parklane, Columbia SC: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,3,1.3333333333333333,11,0,0
"New Standard Senior Living, Millville NJ: Pricing & Availability | Olera.care",4,1,1,1,0,155,4,8,0,0
"Norwalk Towers Apartments, Norwalk CA: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,45,2,11,0,0
Oklahoma MIPT (Medicaid Income Pension Trust) - Dissolving timeline,4,3,5,0.8,0.2,65.66666666666667,1.3333333333333333,16,0,0
Olera - Research & Press,4,4,4,1,0,1.25,1,8,0,0
"Park View Assisted Living, Riverside CA: Pricing & Availability | Olera.care",4,1,3,0.3333333333333333,0.6666666666666666,31,4,8,0,0
"Pasa Alta Manor Residential Care Centers, Pasadena CA: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,11.75,1,14,0,0
"Peachbelt Health and Rehabilitation Center, Warner Robins GA: Pricing & Availability | Olera.care",4,3,4,0,1,0,1.3333333333333333,12,0,0
"Plaza Del Monte Retirement, Santa Fe NM: Pricing & Availability | Olera.care",4,2,2,0.5,0.5,5.5,2,10,0,0
"River Bluff Cooperative, Rochester MN: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,18.666666666666668,1.3333333333333333,11,0,0
"Roni's Reliable Sitting Service, Fairhope AL: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,86,1.3333333333333333,13,0,0
"San Antonio In Home Health Care, El Paso TX: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,7,1.3333333333333333,12,0,0
"Sayre Christian Village, Lexington KY: Pricing & Availability | Olera.care",4,3,3,1,0,44.666666666666664,1.3333333333333333,12,0,0
"Seasons of Columbus, Columbus MS: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,37,1.3333333333333333,12,0,0
"Shadyside Skilled Nursing and Rehabilitation Center, Pittsburgh PA: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,18.75,1,17,0,0
"Shirley Daley Senior Village, Lima OH: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,44,1.3333333333333333,12,0,0
"Solon Senior Center, Solon OH: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,47.333333333333336,1.3333333333333333,7,0,0
"Stinvil Home Care, Stratford CT: Pricing & Availability | Olera.care",4,4,4,0,1,2,1,13,0,0
"Stone Ranch Apartments, Killeen TX: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,37.25,1,15,0,0
"Stonecrest, Woodbury MN: Pricing & Availability | Olera.care",4,0,4,0,1,0,0,8,0,0
"Sunrise Home Care Services, Harrisburg PA: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,108.66666666666667,1.3333333333333333,12,0,0
"Sunrise of Summit, Newark NJ: Pricing & Availability | Olera.care",4,4,4,1,0,43.5,1,6,0,0
"The Cottages At Riverview, Elyria OH: Pricing & Availability | Olera.care",4,4,4,0.25,0.75,37.5,1,15,0,0
"The Forest at Duke, Durham NC: Pricing & Availability | Olera.care",4,3,3,1,0,28,1.3333333333333333,10,0,0
"The Fountains at Greenbriar, Independence MO: Pricing & Availability | Olera.care",4,1,2,0.5,0.5,14,4,9,0,0
"The Talmage at Park Central, Amarillo TX: Pricing & Availability | Olera.care",4,1,2,0.5,0.5,636,4,9,0,0
"The Village at Manor Park, Midland TX: Pricing & Availability | Olera.care",4,4,4,0.75,0.25,44.75,1,15,0,0
"The Viridian, New Bern NC: Pricing & Availability | Olera.care",4,3,3,1,0,230,1.3333333333333333,14,0,0
"Townsend Towers, Dearborn MI: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,31,1.3333333333333333,15,0,0
"Tranquility Care Of Winston-Salem, Winston-Salem NC: Pricing & Availability | Olera.care",4,3,5,0.2,0.8,4.666666666666667,1.3333333333333333,15,0,0
"Up & About Care Assisted Living, Baltimore MD: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,132,1.3333333333333333,15,0,0
"Valley View Retirement Community, Lynchburg VA: Pricing & Availability | Olera.care",4,2,3,0.6666666666666666,0.3333333333333333,10.5,2,11,0,0
"Village East Apartments - A Senior Community, Stonecrest GA: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,8,1.3333333333333333,12,0,0
"Visiting Angels, Salt Lake City UT: Pricing & Availability | Olera.care",4,1,2,0.5,0.5,89,4,12,0,0
"Visiting Medical Doctors, Schaumburg IL: Pricing & Availability | Olera.care",4,2,4,1,0,79.5,2,14,0,0
"VytaCare, Hoboken NJ: Pricing & Availability | Olera.care",4,3,3,1,0,1.6666666666666667,1.3333333333333333,8,0,0
"Willow View Senior Apartments, Milwaukee WI: Pricing & Availability | Olera.care",4,2,2,1,0,39,2,10,0,0
"Willowcreek Rehab and Nursing, Abilene TX: Pricing & Availability | Olera.care",4,3,3,0.3333333333333333,0.6666666666666666,9.333333333333334,1.3333333333333333,13,0,0
"Woodbirch Association, Bristol CT: Pricing & Availability | Olera.care",4,4,4,0.5,0.5,19,1,14,0,0
"Woodridge Manor, Peoria IL: Pricing & Availability | Olera.care",4,3,3,0.6666666666666666,0.3333333333333333,7.333333333333333,1.3333333333333333,12,0,0
"5 Star Home Care Services, St. Louis MO: Pricing & Availability | Olera.care",3,2,2,1,0,30,1.5,9,0,0
"A Loving Senior Care Home II, Lincoln CA: Pricing & Availability | Olera.care",3,1,3,0.3333333333333333,0.6666666666666666,18,3,7,0,0
"A Pineywoods Health Services, Beaumont TX: Pricing & Availability | Olera.care",3,3,3,0.6666666666666666,0.3333333333333333,16.333333333333332,1,11,0,0
"AT HOME AGAIN CARE SERVICES, Royal Oak MI: Pricing & Availability | Olera.care",3,2,4,0.25,0.75,15.5,1.5,12,0,0
"Advanced Healthcare Home Health Services, El Paso TX: Pricing & Availability | Olera.care",3,2,2,0.5,0.5,14,1.5,9,0,0
"Agile Home Health Services, Glen Burnie MD: Pricing & Availability | Olera.care",3,3,3,0,1,1.6666666666666667,1,10,0,0
